Publication Date,Title,Link,json_url,fulltext_url
7/14/2008,"Rochester Museum & Science Center, Rochester, NY",https://www.federalregister.gov/documents/2008/07/14/E8-15908/notice-of-inventory-completion-rochester-museum-and-science-center-rochester-ny,https://www.federalregister.gov/api/v1/documents/E8-15908?publication_date=2008-07-14,https://www.federalregister.gov/documents/full_text/xml/2008/07/14/E8-15908.xml
7/14/2008,"U.S. Department of Homeland Security, U.S. Coast Guard Headquarters, Washington, DC, and University of Hawai`i at Hilo, Hilo, HI",https://www.federalregister.gov/documents/2008/07/14/E8-15899/notice-of-inventory-completion-us-department-of-homeland-security-us-coast-guard-headquarters,https://www.federalregister.gov/api/v1/documents/E8-15899?publication_date=2008-07-14,https://www.federalregister.gov/documents/full_text/xml/2008/07/14/E8-15899.xml
7/14/2008,"U.S. Department of the Interior, National Park Service, Effigy Mounds National Monument, Harpers Ferry, IA",https://www.federalregister.gov/documents/2008/07/14/E8-15906/notice-of-inventory-completion-us-department-of-the-interior-national-park-service-effigy-mounds,https://www.federalregister.gov/api/v1/documents/E8-15906?publication_date=2008-07-14,https://www.federalregister.gov/documents/full_text/xml/2008/07/14/E8-15906.xml
6/24/2008,"University of Hawai`i at Hilo, Department of Anthropology, Hilo, HI",https://www.federalregister.gov/documents/2008/06/24/E8-14227/notice-of-inventory-completion-university-of-hawaii-at-hilo-department-of-anthropology-hilo-hi,https://www.federalregister.gov/api/v1/documents/E8-14227?publication_date=2008-06-24,https://www.federalregister.gov/documents/full_text/xml/2008/06/24/E8-14227.xml
6/24/2008,"Slater Museum of Natural History, University of Puget Sound, Tacoma, WA",https://www.federalregister.gov/documents/2008/06/24/E8-14230/notice-of-inventory-completion-slater-museum-of-natural-history-university-of-puget-sound-tacoma-wa,https://www.federalregister.gov/api/v1/documents/E8-14230?publication_date=2008-06-24,https://www.federalregister.gov/documents/full_text/xml/2008/06/24/E8-14230.xml
6/17/2008,"U.S. Department of the Interior, Bureau of Land Management, Alaska State Office, Anchorage, AK, and Alaska Office of History and Archaeology, Anchorage, AK",https://www.federalregister.gov/documents/2008/06/17/E8-13584/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-land-management-alaska-state,https://www.federalregister.gov/api/v1/documents/E8-13584?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13584.xml
6/17/2008,"U.S. Department of Defense, Army Corps of Engineers, Portland District, Portland, OR, and Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/06/17/E8-13577/notice-of-inventory-completion-us-department-of-defense-army-corps-of-engineers-portland-district,https://www.federalregister.gov/api/v1/documents/E8-13577?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13577.xml
6/17/2008,"U.S. Department of Agriculture, Forest Service, Los Padres National Forest, Goleta, CA, and Santa Barbara Museum of Natural History, Santa Barbara, CA",https://www.federalregister.gov/documents/2008/06/17/E8-13604/notice-of-inventory-completion-us-department-of-agriculture-forest-service-los-padres-national,https://www.federalregister.gov/api/v1/documents/E8-13604?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13604.xml
6/17/2008,"U.S. Department of Agriculture, Forest Service, Tonto National Forest, Phoenix, AZ, and Arizona State University, School of Evolution and Social Change, Phoenix, AZ",https://www.federalregister.gov/documents/2008/06/17/E8-13574/notice-of-inventory-completion-us-department-of-agriculture-forest-service-tonto-national-forest,https://www.federalregister.gov/api/v1/documents/E8-13574?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13574.xml
6/17/2008,"Slater Museum of Natural History, University of Puget Sound, Tacoma, WA",https://www.federalregister.gov/documents/2008/06/17/E8-13570/notice-of-inventory-completion-slater-museum-of-natural-history-university-of-puget-sound-tacoma-wa,https://www.federalregister.gov/api/v1/documents/E8-13570?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13570.xml
6/17/2008,"Slater Museum of Natural History, University of Puget Sound, Tacoma, WA",https://www.federalregister.gov/documents/2008/06/17/E8-13567/notice-of-inventory-completion-slater-museum-of-natural-history-university-of-puget-sound-tacoma-wa,https://www.federalregister.gov/api/v1/documents/E8-13567?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13567.xml
6/17/2008,"Rochester Museum & Science Center, Rochester, NY",https://www.federalregister.gov/documents/2008/06/17/E8-13594/notice-of-inventory-completion-rochester-museum-and-science-center-rochester-ny,https://www.federalregister.gov/api/v1/documents/E8-13594?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13594.xml
6/17/2008,"Raymond M. Alf Museum of Paleontology, Claremont, CA",https://www.federalregister.gov/documents/2008/06/17/E8-13569/notice-of-inventory-completion-raymond-m-alf-museum-of-paleontology-claremont-ca,https://www.federalregister.gov/api/v1/documents/E8-13569?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13569.xml
6/17/2008,"Museum of Anthropology, Washington State University, Pullman, WA",https://www.federalregister.gov/documents/2008/06/17/E8-13578/notice-of-inventory-completion-museum-of-anthropology-washington-state-university-pullman-wa,https://www.federalregister.gov/api/v1/documents/E8-13578?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13578.xml
6/17/2008,"The Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2008/06/17/E8-13586/notice-of-inventory-completion-the-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/E8-13586?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13586.xml
6/17/2008,"Rochester Museum & Science Center, Rochester, NY",https://www.federalregister.gov/documents/2008/06/17/E8-13595/notice-of-inventory-completion-rochester-museum-and-science-center-rochester-ny,https://www.federalregister.gov/api/v1/documents/E8-13595?publication_date=2008-06-17,https://www.federalregister.gov/documents/full_text/xml/2008/06/17/E8-13595.xml
5/29/2008,"U.S. Department of the Interior, National Park Service, Effigy Mounds National Monument, Harpers Ferry, IA",https://www.federalregister.gov/documents/2008/05/29/E8-11988/notice-of-inventory-completion-us-department-of-the-interior-national-park-service-effigy-mounds,https://www.federalregister.gov/api/v1/documents/E8-11988?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-11988.xml
5/29/2008,"Robert S. Peabody Museum of Archaeology, Phillips Academy, Andover, MA",https://www.federalregister.gov/documents/2008/05/29/E8-11993/notice-of-inventory-completion-robert-s-peabody-museum-of-archaeology-phillips-academy-andover-ma,https://www.federalregister.gov/api/v1/documents/E8-11993?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-11993.xml
5/29/2008,"Oregon State University, Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/05/29/E8-11991/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-11991?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-11991.xml
5/29/2008,"Texas Archeological Research Laboratory, The University of Texas at Austin, Austin, TX",https://www.federalregister.gov/documents/2008/05/29/E8-11990/notice-of-inventory-completion-texas-archeological-research-laboratory-the-university-of-texas-at,https://www.federalregister.gov/api/v1/documents/E8-11990?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-11990.xml
5/29/2008,"Robert S. Peabody Museum of Archaeology, Phillips Academy, Andover, MA",https://www.federalregister.gov/documents/2008/05/29/E8-12002/notice-of-inventory-completion-robert-s-peabody-museum-of-archaeology-phillips-academy-andover-ma,https://www.federalregister.gov/api/v1/documents/E8-12002?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-12002.xml
5/29/2008,"Notice of Inventory Completion for Human Remains in the Possession of the Bernice Pauahi Bishop Museum, Honolulu, HI; Correction",https://www.federalregister.gov/documents/2008/05/29/E8-12003/notice-of-inventory-completion-for-human-remains-in-the-possession-of-the-bernice-pauahi-bishop,https://www.federalregister.gov/api/v1/documents/E8-12003?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-12003.xml
5/29/2008,"Hastings Museum of Natural and Cultural History, Hastings, NE",https://www.federalregister.gov/documents/2008/05/29/E8-12000/notice-of-inventory-completion-hastings-museum-of-natural-and-cultural-history-hastings-ne,https://www.federalregister.gov/api/v1/documents/E8-12000?publication_date=2008-05-29,https://www.federalregister.gov/documents/full_text/xml/2008/05/29/E8-12000.xml
5/23/2008,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2008/05/23/E8-11571/notice-of-inventory-completion-thomas-burke-memorial-washington-state-museum-university-of,https://www.federalregister.gov/api/v1/documents/E8-11571?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11571.xml
5/23/2008,"San Francisco State University, Department of Anthropology, San Francisco, CA",https://www.federalregister.gov/documents/2008/05/23/E8-11569/notice-of-inventory-completion-san-francisco-state-university-department-of-anthropology-san,https://www.federalregister.gov/api/v1/documents/E8-11569?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11569.xml
5/23/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/05/23/E8-11592/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-11592?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11592.xml
5/23/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/05/23/E8-11568/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-11568?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11568.xml
5/23/2008,"Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2008/05/23/E8-11570/notice-of-inventory-completion-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/E8-11570?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11570.xml
5/23/2008,"Alaska State Office, Bureau of Land Management, Anchorage, AK; Arizona State Museum, University of Arizona, Tucson, AZ; and Museum of the Aleutians, Unalaska, AK",https://www.federalregister.gov/documents/2008/05/23/E8-11573/notice-of-inventory-completion-alaska-state-office-bureau-of-land-management-anchorage-ak-arizona,https://www.federalregister.gov/api/v1/documents/E8-11573?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11573.xml
5/23/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/05/23/E8-11590/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-11590?publication_date=2008-05-23,https://www.federalregister.gov/documents/full_text/xml/2008/05/23/E8-11590.xml
4/29/2008,"Paul H. Karshner Memorial Museum, Puyallup, WA",https://www.federalregister.gov/documents/2008/04/29/E8-9149/notice-of-inventory-completion-paul-h-karshner-memorial-museum-puyallup-wa,https://www.federalregister.gov/api/v1/documents/E8-9149?publication_date=2008-04-29,https://www.federalregister.gov/documents/full_text/xml/2008/04/29/E8-9149.xml
4/17/2008,"Michigan Technological University Department Of Social Sciences Archaeology Laboratory, Houghton, MI",https://www.federalregister.gov/documents/2008/04/17/E8-8293/notice-of-inventory-completion-michigan-technological-university-department-of-social-sciences,https://www.federalregister.gov/api/v1/documents/E8-8293?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8293.xml
4/17/2008,"California Department of Parks and Recreation, Sacramento, CA",https://www.federalregister.gov/documents/2008/04/17/E8-8301/notice-of-inventory-completion-california-department-of-parks-and-recreation-sacramento-ca,https://www.federalregister.gov/api/v1/documents/E8-8301?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8301.xml
4/17/2008,"U.S. Department of Homeland Security, U.S. Coast Guard, 13th Coast Guard District, Seattle, WA, and Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8290/notice-of-inventory-completion-us-department-of-homeland-security-us-coast-guard-13th-coast-guard,https://www.federalregister.gov/api/v1/documents/E8-8290?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8290.xml
4/17/2008,"U.S. Department of Agriculture, Forest Service, Cibola National Forest, Albuquerque, NM",https://www.federalregister.gov/documents/2008/04/17/E8-8307/notice-of-inventory-completion-us-department-of-agriculture-forest-service-cibola-national-forest,https://www.federalregister.gov/api/v1/documents/E8-8307?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8307.xml
4/17/2008,"U.S. Department of the Interior, Bureau of Land Management, Colorado State Office, Denver, CO, and Museum of Western Colorado, Grand Junction, CO",https://www.federalregister.gov/documents/2008/04/17/E8-8305/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-land-management-colorado,https://www.federalregister.gov/api/v1/documents/E8-8305?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8305.xml
4/17/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8316/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8316?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8316.xml
4/17/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8315/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8315?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8315.xml
4/17/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8313/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8313?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8313.xml
4/17/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8300/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8300?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8300.xml
4/17/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8298/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8298?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8298.xml
4/17/2008,"Oregon State University, Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8294/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8294?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8294.xml
4/17/2008,"Kingman Museum, Incorporated, Battle Creek, MI",https://www.federalregister.gov/documents/2008/04/17/E8-8292/notice-of-inventory-completion-kingman-museum-incorporated-battle-creek-mi,https://www.federalregister.gov/api/v1/documents/E8-8292?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8292.xml
4/17/2008,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2008/04/17/E8-8291/notice-of-inventory-completion-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E8-8291?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8291.xml
4/17/2008,"Kingman Museum, Incorporated, Battle Creek, MI",https://www.federalregister.gov/documents/2008/04/17/E8-8303/notice-of-inventory-completion-kingman-museum-incorporated-battle-creek-mi,https://www.federalregister.gov/api/v1/documents/E8-8303?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8303.xml
4/17/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/04/17/E8-8319/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-8319?publication_date=2008-04-17,https://www.federalregister.gov/documents/full_text/xml/2008/04/17/E8-8319.xml
3/31/2008,"Paul H. Karshner Memorial Museum, Puyallup, WA; Correction",https://www.federalregister.gov/documents/2008/03/31/E8-6558/notice-of-inventory-completion-paul-h-karshner-memorial-museum-puyallup-wa-correction,https://www.federalregister.gov/api/v1/documents/E8-6558?publication_date=2008-03-31,https://www.federalregister.gov/documents/full_text/xml/2008/03/31/E8-6558.xml
3/31/2008,"U.S. Department of Defense, Army, Installation Management Agency-Army Reserve Office, Arlington, VA, and University of Utah, Utah Museum of Natural History, Salt Lake City, UT",https://www.federalregister.gov/documents/2008/03/31/E8-6557/notice-of-inventory-completion-us-department-of-defense-army-installation-management-agency-army,https://www.federalregister.gov/api/v1/documents/E8-6557?publication_date=2008-03-31,https://www.federalregister.gov/documents/full_text/xml/2008/03/31/E8-6557.xml
3/31/2008,"University of Wisconsin-Stevens Point, Stevens Point, WI",https://www.federalregister.gov/documents/2008/03/31/E8-6575/notice-of-inventory-completion-university-of-wisconsin-stevens-point-stevens-point-wi,https://www.federalregister.gov/api/v1/documents/E8-6575?publication_date=2008-03-31,https://www.federalregister.gov/documents/full_text/xml/2008/03/31/E8-6575.xml
3/31/2008,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and The University Museum, University of Arkansas, Fayetteville, AR",https://www.federalregister.gov/documents/2008/03/31/E8-6569/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-indian-affairs-washington-dc,https://www.federalregister.gov/api/v1/documents/E8-6569?publication_date=2008-03-31,https://www.federalregister.gov/documents/full_text/xml/2008/03/31/E8-6569.xml
3/31/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/03/31/E8-6559/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-6559?publication_date=2008-03-31,https://www.federalregister.gov/documents/full_text/xml/2008/03/31/E8-6559.xml
3/6/2008,"Hastings Museum of Natural and Cultural History, Hastings, NE",https://www.federalregister.gov/documents/2008/03/06/E8-4323/notice-of-inventory-completion-hastings-museum-of-natural-and-cultural-history-hastings-ne,https://www.federalregister.gov/api/v1/documents/E8-4323?publication_date=2008-03-06,https://www.federalregister.gov/documents/full_text/xml/2008/03/06/E8-4323.xml
3/6/2008,"Hastings Museum of Natural and Cultural History, Hastings, NE",https://www.federalregister.gov/documents/2008/03/06/E8-4325/notice-of-inventory-completion-hastings-museum-of-natural-and-cultural-history-hastings-ne,https://www.federalregister.gov/api/v1/documents/E8-4325?publication_date=2008-03-06,https://www.federalregister.gov/documents/full_text/xml/2008/03/06/E8-4325.xml
3/6/2008,"Department of Anthropology and Ethnic Studies, University of Nevada Las Vegas, Las Vegas, NV",https://www.federalregister.gov/documents/2008/03/06/E8-4329/notice-of-inventory-completion-department-of-anthropology-and-ethnic-studies-university-of-nevada,https://www.federalregister.gov/api/v1/documents/E8-4329?publication_date=2008-03-06,https://www.federalregister.gov/documents/full_text/xml/2008/03/06/E8-4329.xml
3/6/2008,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2008/03/06/E8-4336/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-indian-affairs-washington-dc,https://www.federalregister.gov/api/v1/documents/E8-4336?publication_date=2008-03-06,https://www.federalregister.gov/documents/full_text/xml/2008/03/06/E8-4336.xml
3/6/2008,"Texas Department of Transportation, Austin, TX",https://www.federalregister.gov/documents/2008/03/06/E8-4320/notice-of-inventory-completion-texas-department-of-transportation-austin-tx,https://www.federalregister.gov/api/v1/documents/E8-4320?publication_date=2008-03-06,https://www.federalregister.gov/documents/full_text/xml/2008/03/06/E8-4320.xml
2/25/2008,"Natural History Museum of Los Angeles County Foundation, Los Angeles, CA; Correction",https://www.federalregister.gov/documents/2008/02/25/E8-3451/notice-of-inventory-completion-natural-history-museum-of-los-angeles-county-foundation-los-angeles,https://www.federalregister.gov/api/v1/documents/E8-3451?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3451.xml
2/25/2008,"U.S. Department of the Interior, National Park Service, Southeast Archeological Center, Tallahassee, FL",https://www.federalregister.gov/documents/2008/02/25/E8-3446/notice-of-inventory-completion-us-department-of-the-interior-national-park-service-southeast,https://www.federalregister.gov/api/v1/documents/E8-3446?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3446.xml
2/25/2008,"U.S. Department of the Interior, Bureau of Reclamation, Upper Colorado Region, Salt Lake City, UT; Utah Department of Natural Resources, Division of Parks and Recreation, Salt Lake City and Vernal, UT; and Utah Museum of Natural History, University of Utah, Salt Lake City, UT",https://www.federalregister.gov/documents/2008/02/25/E8-3452/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-reclamation-upper-colorado,https://www.federalregister.gov/api/v1/documents/E8-3452?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3452.xml
2/25/2008,"Pioneer Historical Society of Bent County, Las Animas, CO",https://www.federalregister.gov/documents/2008/02/25/E8-3454/notice-of-inventory-completion-pioneer-historical-society-of-bent-county-las-animas-co,https://www.federalregister.gov/api/v1/documents/E8-3454?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3454.xml
2/25/2008,"Oregon State University Department of Anthropology, Corvallis, OR",https://www.federalregister.gov/documents/2008/02/25/E8-3448/notice-of-inventory-completion-oregon-state-university-department-of-anthropology-corvallis-or,https://www.federalregister.gov/api/v1/documents/E8-3448?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3448.xml
2/25/2008,"Natural History Museum of Los Angeles County Foundation, Los Angeles, CA",https://www.federalregister.gov/documents/2008/02/25/E8-3450/notice-of-inventory-completion-natural-history-museum-of-los-angeles-county-foundation-los-angeles,https://www.federalregister.gov/api/v1/documents/E8-3450?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3450.xml
2/25/2008,"Natural History Museum of Los Angeles County Foundation, Los Angeles, CA",https://www.federalregister.gov/documents/2008/02/25/E8-3447/notice-of-inventory-completion-natural-history-museum-of-los-angeles-county-foundation-los-angeles,https://www.federalregister.gov/api/v1/documents/E8-3447?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3447.xml
2/25/2008,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2008/02/25/E8-3456/notice-of-inventory-completion-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E8-3456?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3456.xml
2/25/2008,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2008/02/25/E8-3455/notice-of-inventory-completion-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E8-3455?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3455.xml
2/25/2008,"U.S. Department of the Interior, National Park Service, Channel Islands National Park, Ventura, CA and Fowler Museum at UCLA, Los Angeles, CA",https://www.federalregister.gov/documents/2008/02/25/E8-3449/notice-of-inventory-completion-us-department-of-the-interior-national-park-service-channel-islands,https://www.federalregister.gov/api/v1/documents/E8-3449?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3449.xml
2/25/2008,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2008/02/25/E8-3459/notice-of-inventory-completion-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/E8-3459?publication_date=2008-02-25,https://www.federalregister.gov/documents/full_text/xml/2008/02/25/E8-3459.xml
2/13/2008,"Department of Anthropology, University of Hawaii at Hilo, Hilo, HI",https://www.federalregister.gov/documents/2008/02/13/E8-2601/notice-of-inventory-completion-department-of-anthropology-university-of-hawaii-at-hilo-hilo-hi,https://www.federalregister.gov/api/v1/documents/E8-2601?publication_date=2008-02-13,https://www.federalregister.gov/documents/full_text/xml/2008/02/13/E8-2601.xml
2/13/2008,"University of Colorado Museum, Boulder, CO",https://www.federalregister.gov/documents/2008/02/13/E8-2575/notice-of-inventory-completion-university-of-colorado-museum-boulder-co,https://www.federalregister.gov/api/v1/documents/E8-2575?publication_date=2008-02-13,https://www.federalregister.gov/documents/full_text/xml/2008/02/13/E8-2575.xml
2/13/2008,"Denver Museum of Nature & Science, Denver, CO",https://www.federalregister.gov/documents/2008/02/13/E8-2576/notice-of-inventory-completion-denver-museum-of-nature-and-science-denver-co,https://www.federalregister.gov/api/v1/documents/E8-2576?publication_date=2008-02-13,https://www.federalregister.gov/documents/full_text/xml/2008/02/13/E8-2576.xml
2/13/2008,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2008/02/13/E8-2572/notice-of-inventory-completion-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/E8-2572?publication_date=2008-02-13,https://www.federalregister.gov/documents/full_text/xml/2008/02/13/E8-2572.xml
1/23/2008,"Florida Museum of Natural History, University of Florida, Gainesville, FL and Southwest Florida Water Management District, Brooksville, FL",https://www.federalregister.gov/documents/2008/01/23/E8-1078/notice-of-inventory-completion-florida-museum-of-natural-history-university-of-florida-gainesville,https://www.federalregister.gov/api/v1/documents/E8-1078?publication_date=2008-01-23,https://www.federalregister.gov/documents/full_text/xml/2008/01/23/E8-1078.xml
1/23/2008,"U.S. Department of Agriculture, Forest Service, Gila National Forest, Silver City, NM and Southwest Museum of the American Indian, Autry National Center, Los Angeles, CA; Correction",https://www.federalregister.gov/documents/2008/01/23/E8-1112/notice-of-inventory-completion-us-department-of-agriculture-forest-service-gila-national-forest,https://www.federalregister.gov/api/v1/documents/E8-1112?publication_date=2008-01-23,https://www.federalregister.gov/documents/full_text/xml/2008/01/23/E8-1112.xml
1/15/2008,"Paul H. Karshner Memorial Museum, Puyallup, WA",https://www.federalregister.gov/documents/2008/01/15/E8-563/notice-of-inventory-completion-paul-h-karshner-memorial-museum-puyallup-wa,https://www.federalregister.gov/api/v1/documents/E8-563?publication_date=2008-01-15,https://www.federalregister.gov/documents/full_text/xml/2008/01/15/E8-563.xml
1/15/2008,"Paul H. Karshner Memorial Museum, Puyallup, WA",https://www.federalregister.gov/documents/2008/01/15/E8-557/notice-of-inventory-completion-paul-h-karshner-memorial-museum-puyallup-wa,https://www.federalregister.gov/api/v1/documents/E8-557?publication_date=2008-01-15,https://www.federalregister.gov/documents/full_text/xml/2008/01/15/E8-557.xml
1/15/2008,"Slater Museum of Natural History, University of Puget Sound, Tacoma, WA ï¿½09",https://www.federalregister.gov/documents/2008/01/15/E8-560/notice-of-inventory-completion-slater-museum-of-natural-history-university-of-puget-sound-tacoma-wa,https://www.federalregister.gov/api/v1/documents/E8-560?publication_date=2008-01-15,https://www.federalregister.gov/documents/full_text/xml/2008/01/15/E8-560.xml
